Product Name,Product Image,Card Effect,Card Name,Card Number,Card Type,Card Subtype,Class,Cost,Defense Value,Finish,Intellect,Life,Pitch Value,Power,Rarity,Set Name,Multi Faced,Card Uri
Pack Hunt (Red) Unlimited Edition Normal,195-1-pack-hunt-red-wtr023.jpg,"Intimidate (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Pack Hunt (Red),WTR023,Action,Attack,Brute,2,3,Unlimited Edition Normal,,,1,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pack-hunt-red?Language=English
Pack Hunt (Yellow) Unlimited Edition Normal,196-1-pack-hunt-yellow-wtr024.jpg,"Intimidate (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Pack Hunt (Yellow),WTR024,Action,Attack,Brute,2,3,Unlimited Edition Normal,,,2,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pack-hunt-yellow?Language=English
Pounding Gale Unlimited Edition Rainbow Foil,198-1-pounding-galewtr085.jpg,"Combo - If Open the Center was the last attack this combat chain, Pounding Gale gains ""If Pounding Gale would deal damage to a hero, instead it deals double that much damage.""",Pounding Gale,WTR085,Action,Attack,Ninja,1,3,Unlimited Edition Rainbow Foil,,,1,5,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pounding-gale?Language=English
Primeval Bellow (Blue) Unlimited Edition Normal,199-1-primeval-bellow-blue-wtr037.jpg,"As an additional cost to play Primeval Bellow, discard a random card. <br />Your next Brute attack this turn gains +3 [Power]. <br />Go again",Primeval Bellow (Blue),WTR037,Action,,Brute,0,3,Unlimited Edition Normal,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/primeval-bellow-blue?Language=English
Primeval Bellow (Yellow) Unlimited Edition Normal,201-1-primeval-bellow-yellow-wtr036.jpg,"As an additional cost to play Awakening Bellow, discard a random card. <br />Your next Brute attack this turn gains +4 [Power]. <br />Go again",Primeval Bellow (Yellow),WTR036,Action,,Brute,0,3,Unlimited Edition Normal,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/primeval-bellow-yellow?Language=English
Primeval Bellow (Red) Unlimited Edition Normal,200-1-primeval-bellow-red-wtr035.jpg,"As an additional cost to play Awakening Bellow, discard a random card. <br />Your next Brute attack this turn gains +5 [Power]. <br />Go again",Primeval Bellow (Red),WTR035,Action,,Brute,0,3,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/primeval-bellow-red?Language=English
Pummel (Blue) Unlimited Edition Rainbow Foil,202-1-pummel-blue-wtr208.jpg,"Choose 1; <br />• Target club or hammer weapon attack gains +2 [Power]. <br />• Target attack action card with cost [2 Resource] or greater gains +2 [Power] and ""If this hits, the defending hero discards a card.""",Pummel (Blue),WTR208,Attack Reaction,,Generic,2,2,Unlimited Edition Rainbow Foil,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pummel-blue?Language=English
Pummel (Red) ,203-1-pummel-red-wtr206.jpg,"Choose 1; <br />• Target club or hammer weapon attack gains +4 [Power]. <br />• Target attack action card with cost [2 Resource] or greater gains +4 [Power] and ""If this hits, the defending hero discards a card.""",Pummel (Red),WTR206,Attack Reaction,,Generic,2,2,1st Edition,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pummel-red?Language=English
Quicken - 1st Edition // Rhinar - 1st Edition,205-1-quickenwtr225.jpg // 205-2-rhinarwtr002.jpg,"Quicken <br />(Aura's stay in the arena until they are destroyed.) <br />When you play an attack action card or attack with a weapon, destroy Quicken and the attack gains go again. // Rhinar <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Quicken // Rhinar,WTR225 // WTR002,Hero Token,Aura,Brute Generic,,,1st Edition,4,20,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/quicken-rhinar?Language=English
Pummel (Yellow) Unlimited Edition Rainbow Foil,204-1-pummel-yellow-wtr207.jpg,"Choose 1; <br />• Target club or hammer weapon attack gains +3 [Power]. <br />• Target attack action card with cost [2 Resource] or greater gains +3 [Power] and ""If this hits, the defending hero discards a card.""",Pummel (Yellow),WTR207,Attack Reaction,,Generic,2,2,Unlimited Edition Rainbow Foil,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/pummel-yellow?Language=English
"Quicken - 1st Edition // Rhinar, Rhinar, Reckless Rampage - 1st Edition",206-1-quickenwtr225.jpg // 206-2-rhinar-rhinar-reckless-rampagewtr001.jpg,"Quicken <br />(Aura's stay in the arena until they are destroyed.) <br />When you play an attack action card or attack with a weapon, destroy Quicken and the attack gains go again. <br />Rhinar, Reckless Rampage <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)","Quicken // Rhinar, Rhinar, Reckless Rampage",WTR225 // WTR001,Hero Token,Aura,Brute Generic,,,1st Edition,4,40,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/quicken-rhinar-rhinar-reckless-rampage?Language=English
Quicken Unlimited Edition Normal // Romping Club Unlimited Edition Normal,207-1-quickenwtr225.jpg // 207-2-romping-clubwtr003.jpg,"Quicken <br />(Aura's stay in the arena until they are destroyed.) <br />When you play an attack action card or attack with a weapon, destroy Quicken and the attack gains go again. // Romping Club <br />Once per Turn Action - [2 Resource]: Attack <br />Once per Turn Effect - When you discard a card with 6 or more [Power], // Romping Club <br />gains +1 [Power] until end of turn.",Quicken // Romping Club,WTR225 // WTR003,Hero Weapon,Club (2H),Brute Generic,,,Unlimited Edition Normal,,,,4,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/quicken-romping-club?Language=English
Quicken - 1st Edition // Seismic Surge - 1st Edition,208-1-quickenwtr225.jpg // 208-2-seismic-surgewtr075.jpg,"Quicken <br />(Aura's stay in the arena until they are destroyed.) <br />When you play an attack action card or attack with a weapon, destroy Quicken and the attack gains go again. // Seismic Surge <br />At the beginning of your action phase, destroy // Seismic Surge <br />then the next Guardian attack action card you play this turn costs [1 Resource] less to play.",Quicken // Seismic Surge,WTR225 // WTR075,Token,Aura,Generic Guardian,,,1st Edition,,,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/quicken-seismic-surge?Language=English
,,,Raging Onslaught (Red),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/raging-onslaught-red?Language=English
Razor Reflex (Blue) Unlimited Edition Normal,212-1-razor-reflex-blue-wtr211.jpg,"Choose 1; <br />• Target sword or dagger weapon attack gains +1 [Power]. <br />• Target attack action card with cost [1 Resource] or less gains +1 [Power] and ""If this hits, this attack gains go again.""",Razor Reflex (Blue),WTR211,Attack Reaction,,Generic,1,2,Unlimited Edition Normal,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/razor-reflex-blue?Language=English
,,,Raging Onslaught (Blue),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/raging-onslaught-blue?Language=English
,,,Raging Onslaught (Yellow),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/raging-onslaught-yellow?Language=English
Razor Reflex (Red) Unlimited Edition Normal,213-1-razor-reflex-red-wtr209.jpg,"Choose 1; <br />• Target sword or dagger weapon attack gains +3 [Power]. <br />• Target attack action card with cost [1 Resource] or less gains +3 [Power] and ""If this hits, this attack gains go again.""",Razor Reflex (Red),WTR209,Attack Reaction,,Generic,1,2,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/razor-reflex-red?Language=English
Razor Reflex (Yellow) Unlimited Edition Rainbow Foil,214-1-razor-reflex-yellow-wtr210.jpg,"Choose 1; <br />• Target sword or dagger weapon attack gains +2 [Power]. <br />• Target attack action card with cost [1 Resource] or less gains +2 [Power] and ""If this hits, this attack gains go again.""",Razor Reflex (Yellow),WTR210,Attack Reaction,,Generic,1,2,Unlimited Edition Rainbow Foil,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/razor-reflex-yellow?Language=English
Reckless Swing Unlimited Edition Normal,215-1-reckless-swingwtr008.jpg,"As an additional cost to play Reckless Swing, discard a random card. <br />If the discarded card has 6 or more [Power], deal 2 damage to the attacking hero.",Reckless Swing,WTR008,Defense Reaction,,Brute,0,4,Unlimited Edition Normal,,,3,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/reckless-swing?Language=English
Refraction Bolters Unlimited Edition Normal,216-1-refraction-bolterswtr117.jpg,"When your weapon attack hits, you may destroy Refraction Bolters. If you do, the attack gains go again. <br />Battleworn (If you defend with Refraction Bolters, put a -1 [Defense] counter on it when the combat chain closes.)",Refraction Bolters,WTR117,Equipment,Legs,Warrior,,1,Unlimited Edition Normal,,,,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/refraction-bolters?Language=English
Regurgitating Slog (Red) Unlimited Edition Normal,218-1-regurgitating-slog-red-wtr197.jpg,"As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains dominate. (The defending hero can't defend Regurgitating Slog with more than 1 card from their hand.)",Regurgitating Slog (Red),WTR197,Action,Attack,Generic,2,2,Unlimited Edition Normal,,,1,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/regurgitating-slog-red?Language=English
Regurgitating Slog (Yellow) Unlimited Edition Normal,219-1-regurgitating-slog-yellow-wtr198.jpg,"As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains dominate. (The defending hero can't defend Regurgitating Slog with more than 1 card from their hand.)",Regurgitating Slog (Yellow),WTR198,Action,Attack,Generic,2,2,Unlimited Edition Normal,,,2,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/regurgitating-slog-yellow?Language=English
Regurgitating Slog (Blue) Unlimited Edition Normal,217-1-regurgitating-slog-blue-wtr199.jpg,"As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains dominate. (The defending hero can't defend Regurgitating Slog with more than 1 card from their hand.)",Regurgitating Slog (Blue),WTR199,Action,Attack,Generic,2,2,Unlimited Edition Normal,,,3,4,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/regurgitating-slog-blue?Language=English
Remembrance Unlimited Edition Normal,220-1-remembrancewtr163.jpg,Shuffle up to 3 action cards from your graveyard into your deck. <br />Banish Remembrance.,Remembrance,WTR163,Instant,,Generic,0,,Unlimited Edition Normal,,,2,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/remembrance?Language=English
"Rhinar - 1st Edition // Rhinar, Reckless Rampage - 1st Edition",221-1-rhinarwtr002.jpg // 221-2-rhinar-reckless-rampagewtr001.jpg,"Rhinar <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.) // Rhinar, Reckless Rampage <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)","Rhinar // Rhinar, Reckless Rampage",WTR002 // WTR001,Hero,Young,Brute,,,1st Edition,4,20 // 40,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rhinar-rhinar-reckless-rampage?Language=English
Rhinar - 1st Edition // Romping Club - 1st Edition,222-1-rhinarwtr002.jpg // 222-2-romping-clubwtr003.jpg,"Rhinar <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.) // Romping Club <br />Once per Turn Action - [2 Resource]: Attack <br />Once per Turn Effect - When you discard a card with 6 or more [Power], // Romping Club <br />gains +1 [Power] until end of turn.",Rhinar // Romping Club,WTR002 // WTR003,Hero Weapon,Club (2H);Young,Brute,,,1st Edition,4,20,,4,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rhinar-romping-club?Language=English
Rhinar - 1st Edition // Seismic Surge - 1st Edition,223-1-rhinarwtr002.jpg // 223-2-seismic-surgewtr075.jpg,"Rhinar <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.) // Seismic Surge <br />At the beginning of your action phase, destroy // Seismic Surge <br />then the next Guardian attack action card you play this turn costs [1 Resource] less to play.",Rhinar // Seismic Surge,WTR002 // WTR075,Hero Token,Aura;Young,Brute Guardian,,,1st Edition,4,20,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rhinar-seismic-surge?Language=English
"Rhinar, Reckless Rampage - 1st Edition // Seismic Surge - 1st Edition",225-1-rhinar-reckless-rampagewtr001.jpg // 225-2-seismic-surgewtr075.jpg,"Rhinar, Reckless Rampage <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.) // Seismic Surge <br />At the beginning of your action phase, destroy // Seismic Surge <br />then the next Guardian attack action card you play this turn costs [1 Resource] less to play.","Rhinar, Reckless Rampage // Seismic Surge",WTR001 // WTR075,Hero Token,Aura,Brute Guardian,,,1st Edition,4,40,,,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rhinar-reckless-rampage-seismic-surge?Language=English
"Rhinar, Reckless Rampage - 1st Edition // Romping Club - 1st Edition",224-1-rhinar-reckless-rampagewtr001.jpg // 224-2-romping-clubwtr075.jpg,"Rhinar, Reckless Rampage <br />When you discard a card with 6 or more [Power] during your action phase, intimidate. (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.) // Romping Club <br />Once per Turn Action - [2 Resource]: Attack <br />Once per Turn Effect - When you discard a card with 6 or more [Power], // Romping Club <br />gains +1 [Power] until end of turn.","Rhinar, Reckless Rampage // Romping Club",WTR001 // WTR075,Hero Weapon,Club (2H),Brute,,,1st Edition,4,40,,4,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rhinar-reckless-rampage-romping-club?Language=English
Rising Knee Thrust (Red) Unlimited Edition Normal,227-1-rising-knee-thrust-red-wtr104.jpg,"Combo - If Leg Tap was the last attack this combat chain, Rising Knee Thrust gains +2 [Power] and go again.",Rising Knee Thrust (Red),WTR104,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,1,3,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rising-knee-thrust-red?Language=English
Rising Knee Thrust (Yellow) Unlimited Edition Normal,228-1-rising-knee-thrust-yellow-wtr105.jpg,"Combo - If Leg Tap was the last attack this combat chain, Rising Knee Thrust gains +2 [Power] and go again.",Rising Knee Thrust (Yellow),WTR105,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,2,2,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rising-knee-thrust-yellow?Language=English
Rising Knee Thrust (Blue) Unlimited Edition Normal,226-1-rising-knee-thrust-blue-wtr106.jpg,"Combo - If Leg Tap was the last attack this combat chain, Rising Knee Thrust gains +2 [Power] and go again.",Rising Knee Thrust (Blue),WTR106,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,3,1,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rising-knee-thrust-blue?Language=English
Romping Club - 1st Edition // Seismic Surge - 1st Edition,229-1-romping-clubwtr003.jpg // 229-2-seismic-surgewtr075.jpg,"Romping Club <br />Once per Turn Action - [2 Resource]: Attack <br />Once per Turn Effect - When you discard a card with 6 or more [Power], Romping Club gains +1 [Power] until end of turn. // Seismic Surge <br />At the beginning of your action phase, destroy // Seismic Surge <br />then the next Guardian attack action card you play this turn costs [1 Resource] less to play.",Romping Club // Seismic Surge,WTR003 // WTR075,Token Weapon,Aura;Club (2H),Brute Guardian,,,1st Edition,,,,4,Token,Welcome to Rathe,true,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/romping-club-seismic-surge?Language=English
Rout Unlimited Edition Normal,230-1-routwtr120.jpg,"Target weapon attack gains +3 [Power]. <br />Reprise - If the defending hero has defended with a card from their hand this chain link, you may return target non-equipment defending card to its owners hand.",Rout,WTR120,Attack Reaction,,Warrior,2,3,Unlimited Edition Normal,,,1,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/rout?Language=English
Sand Sketched Plan Unlimited Edition Normal,231-1-sand-sketched-planwtr009.jpg,"Rhinar Specialization (You may only have Sand Sketched Plan in your deck if your hero is Rhinar.) <br />Search your deck for a card, put it into your hand, discard a random card, then shuffle your deck. <br />If the discarded card has 6 or more [Power], gain 2 action points.",Sand Sketched Plan,WTR009,Action,,Brute,0,3,Unlimited Edition Normal,,,3,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sand-sketched-plan?Language=English
Savage Feast (Red) Unlimited Edition Normal,233-1-savage-feast-red-wtr014.jpg,"As an additional cost to play Savage Feast, discard a random card. <br />If the discarded card has 6 or more [Power], draw a card.",Savage Feast (Red),WTR014,Action,Attack,Brute,1,3,Unlimited Edition Normal,,,1,6,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-feast-red?Language=English
Savage Feast (Yellow) Unlimited Edition Normal,234-1-savage-feast-yellow-wtr015.jpg,"As an additional cost to play Savage Feast, discard a random card. <br />If the discarded card has 6 or more [Power], draw a card.",Savage Feast (Yellow),WTR015,Action,Attack,Brute,1,3,Unlimited Edition Normal,,,2,5,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-feast-yellow?Language=English
Savage Swing (Red) Unlimited Edition Normal,236-1-savage-swing-red-wtr020.jpg,"As an additional cost to play Savage Swing, discard a random card from your hand.",Savage Swing (Red),WTR020,Action,Attack,Brute,1,3,Unlimited Edition Normal,,,1,7,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-swing-red?Language=English
Savage Swing (Blue) Unlimited Edition Rainbow Foil,235-1-savage-swing-blue-wtr022.jpg,"As an additional cost to play Savage Swing, discard a random card from your hand.",Savage Swing (Blue),WTR022,Action,Attack,Brute,1,3,Unlimited Edition Rainbow Foil,,,3,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-swing-blue?Language=English
Savage Feast (Blue) Unlimited Edition Normal,232-1-savage-feast-blue-wtr016.jpg,"As an additional cost to play Savage Feast, discard a random card. <br />If the discarded card has 6 or more [Power], draw a card.",Savage Feast (Blue),WTR016,Action,Attack,Brute,1,3,Unlimited Edition Normal,,,3,4,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-feast-blue?Language=English
Savage Swing (Yellow) Unlimited Edition Normal,237-1-savage-swing-yellow-wtr021.jpg,"As an additional cost to play Savage Swing, discard a random card from your hand.",Savage Swing (Yellow),WTR021,Action,Attack,Brute,1,3,Unlimited Edition Normal,,,2,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/savage-swing-yellow?Language=English
Scar for a Scar (Blue) Unlimited Edition Normal,239-1-scar-for-a-scar-blue-wtr193.jpg,"When you play Scar for a Scar, if you have less [Life] than your opponent, it gains go again.",Scar for a Scar (Blue),WTR193,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,3,2,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scar-for-a-scar-blue?Language=English
Scar for a Scar (Red) Unlimited Edition Normal,240-1-scar-for-a-scar-red-wtr191.jpg,"When you play Scar for a Scar, if you have less [Life] than your opponent, it gains go again.",Scar for a Scar (Red),WTR191,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,1,4,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scar-for-a-scar-red?Language=English
Scabskin Leathers ,238-1-scabskin-leatherswtr004.jpg,"Once per Turn Action - 0: Roll a 6 sided die. Gain action points equal to half the number rolled, rounded down. <br />Battleworn (If you defend with Scabskin Leathers, put a -1 [Defense] counter on it when the combat chain closes.)",Scabskin Leathers,WTR004,Equipment,Legs,Brute,,2,1st Edition,,,,,Legendary,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scabskin-leathers?Language=English
Scar for a Scar (Yellow) Unlimited Edition Normal,241-1-scar-for-a-scar-yellow-wtr192.jpg,"When you play Scar for a Scar, if you have less [Life] than your opponent, it gains go again.",Scar for a Scar (Yellow),WTR192,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,2,3,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scar-for-a-scar-yellow?Language=English
Scour the Battlescape (Blue) Unlimited Edition Normal,242-1-scour-the-battlescape-blue-wtr196.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card. <br />If Scour the Battlescape is played from arsenal, it gains go again.",Scour the Battlescape (Blue),WTR196,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,3,1,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scour-the-battlescape-blue?Language=English
Scour the Battlescape (Red) Unlimited Edition Normal,243-1-scour-the-battlescape-red-wtr194.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card. <br />If Scour the Battlescape is played from arsenal, it gains go again.",Scour the Battlescape (Red),WTR194,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,1,3,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scour-the-battlescape-red?Language=English
Sharpen Steel (Blue) Unlimited Edition Normal,245-1-sharpen-steel-blue-wtr143.jpg,Your next weapon attack this turn gains +1 [Power]. <br />Go again,Sharpen Steel (Blue),WTR143,Action,,Warrior,0,3,Unlimited Edition Normal,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sharpen-steel-blue?Language=English
Scour the Battlescape (Yellow) Unlimited Edition Normal,244-1-scour-the-battlescape-yellow-wtr195.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card. <br />If Scour the Battlescape is played from arsenal, it gains go again.",Scour the Battlescape (Yellow),WTR195,Action,Attack,Generic,0,2,Unlimited Edition Normal,,,2,2,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/scour-the-battlescape-yellow?Language=English
Sharpen Steel (Red) Unlimited Edition Normal,246-1-sharpen-steel-red-wtr141.jpg,Your next weapon attack this turn gains +3 [Power]. <br />Go again,Sharpen Steel (Red),WTR141,Action,,Warrior,0,3,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sharpen-steel-red?Language=English
Sharpen Steel (Yellow) Unlimited Edition Normal,247-1-sharpen-steel-yellow-wtr142.jpg,Your next weapon attack this turn gains +2 [Power]. <br />Go again,Sharpen Steel (Yellow),WTR142,Action,,Warrior,0,3,Regular,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sharpen-steel-yellow?Language=English
Show Time! Unlimited Edition Rainbow Foil,248-1-show-time-wtr047.jpg,"Bravo Specialization (You may only have Show Time! in your deck if your hero is Bravo.) <br />When Show Time! enters the arena, search your deck for a Guardian attack action card, reveal it, put it into your hand, then shuffle your deck. <br />At the beginning of your action phase, destroy Show Time! then draw a card.",Show Time!,WTR047,Action,Aura,Guardian,3,3,Unlimited Edition Rainbow Foil,,,3,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/show-time?Language=English
Sigil of Solace (Blue) ,249-1-sigil-of-solace-blue-wtr175.jpg,Gain 1 [Life],Sigil of Solace (Blue),WTR175,Instant,,Generic,0,,1st Edition,,,3,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sigil-of-solace-blue?Language=English
Sigil of Solace (Yellow) Unlimited Edition Normal,251-1-sigil-of-solace-yellow-wtr174.jpg,Gain 2 [Life],Sigil of Solace (Yellow),WTR174,Instant,,Generic,0,,Regular,,,2,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sigil-of-solace-yellow?Language=English
Singing Steelblade Unlimited Edition Rainbow Foil,252-1-singing-steelbladewtr121.jpg,"Dorinthea Specialization (You may only have Singing Steelblade in your deck if your hero is Dorinthea.) <br />Target weapon attack gains +1 [Power]. <br />Reprise - If the defending hero has defended with a card from their hand this chain link, search your deck for an attack reaction card, banish it face up, then shuffle your deck. You may play it this chain link.",Singing Steelblade,WTR121,Attack Reaction,,Warrior,1,3,Regular,,,2,,Super Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/singing-steelblade?Language=English
Sigil of Solace (Red) ,250-1-sigil-of-solace-red-wtr173.jpg,Gain 3 [Life],Sigil of Solace (Red),WTR173,Instant,,Generic,0,,Regular,,,1,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sigil-of-solace-red?Language=English
Sink Below (Blue) Unlimited Edition Normal,253-1-sink-below-blue-wtr217.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card.",Sink Below (Blue),WTR217,Defense Reaction,,Generic,0,2,Regular,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sink-below-blue?Language=English
